Steps,Calories_Out,State
728.69,2302.46,0
50.0,1564.62,0
342.62,1000.0,0
50.0,2248.84,0
1276.87,1934.89,2
1681.44,2887.12,2
1040.64,1000.0,1
423.73,2690.77,0
344.75,2793.33,0
1045.82,1397.66,1
1667.84,1000.0,2
1440.65,2785.53,2
1512.23,1381.24,2
541.42,1354.47,0
1244.56,2998.98,2
859.03,2552.89,0
935.94,1333.66,1
2587.74,3000.0,2
50.0,3000.0,0
3713.32,2574.05,2
4000.0,1526.29,2
423.62,1634.79,0
1744.79,2804.44,2
951.16,1926.18,0
1815.29,1839.93,2
1513.98,1134.98,1
1121.34,1113.68,1
928.82,1000.0,0
977.3,1167.33,2
1133.02,2363.48,1
663.14,3000.0,1
1784.98,1991.5,2
2860.64,1745.81,2
1222.36,1000.0,1
2423.13,2282.04,2
1779.71,1312.32,2
832.28,3000.0,0
50.0,3000.0,0
768.21,3000.0,0
1719.28,2468.72,2
3421.94,3000.0,2
1105.06,2881.84,1
2070.54,3000.0,2
1127.16,1080.13,2
4000.0,2744.26,2
50.0,2183.28,0
1539.78,1677.04,2
2368.42,3000.0,2
1380.28,3000.0,2
1148.45,2471.22,2
50.0,3000.0,0
310.22,1521.47,0
482.81,2877.48,0
3067.9,2943.38,2
1460.26,1000.0,2
2150.84,2787.62,2
1133.91,3000.0,2
50.0,2362.5,0
1647.55,1664.62,2
50.0,1699.48,0
1667.68,2774.89,2
2288.41,1000.0,2
1113.41,1662.69,1
445.58,1000.0,0
1470.72,1000.0,1
1305.36,2526.0,2
3478.74,2201.94,2
1778.42,2304.41,2
3122.55,1000.0,2
1413.43,2533.43,2
1657.75,1000.0,2
50.0,2305.62,0
1742.88,3000.0,2
50.0,1000.0,0
2297.88,2639.85,2
878.89,1636.86,1
50.0,3000.0,0
50.0,1000.0,0
2045.35,1216.81,2
1136.91,1000.0,2
690.84,2118.78,0
206.27,3000.0,0
1214.93,2099.71,2
1716.72,1952.53,2
1614.77,2968.05,2
1146.59,1986.67,2
50.0,2137.42,0
1172.9,2333.01,1
3359.9,2562.28,2
2592.87,3000.0,2
1011.45,1257.23,1
3435.71,1688.66,2
2107.76,2440.87,2
1773.06,1655.65,2
435.8,1068.41,0
2865.46,2071.4,2
3680.55,1928.89,2
652.02,1000.0,0
2423.15,1756.33,2
3881.07,2878.8,2
1551.04,1000.0,2
1908.54,3000.0,2
1921.1,1000.0,2
3126.38,1583.82,2
50.0,1000.0,0
3713.52,1425.22,2
2180.9,2471.65,2
50.0,3000.0,0
3340.37,2790.45,2
1515.48,1000.0,2
2071.33,2344.36,2
2124.81,1162.32,2
1449.39,3000.0,1
1442.62,1000.0,1
50.0,3000.0,0
1040.82,1740.69,2
50.0,3000.0,0
817.46,2306.45,1
112.77,1168.92,0
644.6,1857.68,0
1011.98,3000.0,0
983.77,2243.24,0
2002.35,1968.13,2
3053.08,1392.13,2
803.56,3000.0,0
2062.03,1513.12,2
1248.24,1750.35,2
1271.98,1000.0,2
438.7,1705.63,0
1402.77,2482.06,2
87.7,1248.27,0
50.0,1427.76,0
491.75,2059.88,0
2821.57,3000.0,2
366.88,1064.4,0
50.0,3000.0,0
2161.94,2558.34,2
1711.72,1000.0,2
2044.63,2060.92,2
2404.02,1323.83,2
512.09,1487.11,0
839.33,1000.0,2
3353.19,1627.4,2
1383.8,1000.0,1
1456.63,2048.88,1
2577.64,1058.19,2
3984.81,1823.8,2
2264.2,3000.0,2
839.19,1000.0,1
1215.21,2144.14,1
1613.85,2345.98,2
1379.03,2193.61,2
713.7,3000.0,0
2483.33,3000.0,2
880.29,2690.79,0
985.34,1997.15,1
50.0,1789.13,0
2910.36,2089.53,2
1160.88,3000.0,2
1236.71,2610.04,2
2647.54,2923.88,2
674.54,2619.29,0
1326.42,2784.8,1
1792.87,2856.97,2
2359.04,1000.0,2
2643.2,2062.5,2
814.38,1000.0,0
834.97,3000.0,0
1394.88,2753.6,2
2299.46,1000.0,2
1082.21,1519.54,1
2171.76,2428.18,2
2220.66,1000.0,2
2089.8,3000.0,2
507.53,2947.77,0
498.52,2588.41,0
2929.76,1000.0,2
90.38,2042.39,0
1610.85,1000.0,2
1193.25,2597.53,1
2062.08,3000.0,2
1387.26,1361.3,2
2279.87,1000.0,2
1035.24,2961.71,1
2273.94,2890.62,2
2158.96,1000.0,2
2034.98,1887.37,2
1507.64,3000.0,2
716.18,2563.35,1
50.0,2255.46,0
1713.56,1567.13,2
839.32,3000.0,0
2825.96,2627.4,2
2460.42,1000.0,2
587.16,1000.0,0
859.18,1545.64,0
1194.19,2852.24,1
1336.87,2429.35,2
1267.59,2678.59,1
1182.38,1000.0,1
2855.75,3000.0,2
596.33,3000.0,0
269.61,1461.34,0
1693.61,3000.0,2
1462.29,1505.25,1
1393.29,2026.4,2
1440.35,3000.0,2
1787.91,2739.02,2
726.1,2848.71,1
3267.56,1635.17,2
657.82,1258.14,0
821.83,1894.46,0
506.72,2835.56,0
837.28,2332.41,1
1286.65,2014.72,1
1320.44,1241.32,2
1924.76,2450.42,2
1528.73,1000.0,2
50.0,2268.39,0
3797.9,2341.08,2
767.95,1461.95,0
1197.96,3000.0,2
528.85,1000.0,0
874.97,2974.72,1
1486.17,1000.0,2
944.49,2214.59,1
2358.78,1000.0,2
1685.91,1000.0,2
2428.21,3000.0,2
2012.14,1783.38,2
2611.78,1829.73,2
2940.4,2124.28,2
1824.12,2689.03,2
905.28,3000.0,1
1350.03,1699.87,1
1987.82,1655.95,2
1559.62,3000.0,2
3126.4,1000.0,2
635.62,2723.8,0
206.86,1000.0,0
3053.43,2028.94,2
932.96,1112.16,0
909.2,3000.0,1
2364.81,3000.0,2
3366.38,1000.0,2
50.0,2358.83,0
1698.69,1926.93,2
1059.97,2497.34,1
1844.55,2580.47,2
1623.26,2709.09,2
2145.57,1000.0,2
1364.83,3000.0,2
2218.24,1000.0,2
1122.88,1119.12,1
835.22,2568.12,1
2352.53,1409.47,2
2481.13,2551.48,2
1904.25,3000.0,2
2524.6,2906.48,2
2386.75,1000.0,2
1538.72,3000.0,1
1019.61,1000.0,2
493.79,1000.0,0
487.51,1000.0,0
1636.19,2018.41,2
816.53,2712.66,0
2048.73,1447.97,2
949.06,1774.94,1
3361.13,1007.69,2
1264.91,2134.69,2
1665.11,2082.88,2
3127.94,2227.23,2
1573.22,2071.53,2
2346.26,1726.69,2
2151.81,3000.0,2
451.7,1783.5,0
448.63,1000.0,0
1121.91,2377.21,2
50.0,1000.0,0
816.27,1881.16,0
878.29,1399.12,0
3035.07,3000.0,2
2383.3,1611.64,2
1654.36,2209.88,2
2249.51,2319.41,2
2653.45,2236.99,2
636.64,3000.0,0
50.0,1000.0,0
1256.1,3000.0,2
1989.59,1571.11,2
1335.6,3000.0,1
1372.86,3000.0,2
3762.83,2681.43,2
1062.15,1949.24,1
2379.2,3000.0,2
2798.08,1000.0,2
2739.08,2084.6,2
1627.0,3000.0,2
249.37,1471.59,0
2683.06,1794.89,2
1129.41,3000.0,1
2442.31,2574.87,2
1170.45,3000.0,1
50.0,1000.0,0
1192.01,1000.0,2
216.4,2700.13,0
1758.99,2496.03,2
804.02,2548.55,0
2578.61,3000.0,2
3201.14,3000.0,2
1579.43,2502.7,2
1562.37,1221.61,2
2661.97,1415.89,2
1032.35,3000.0,1
2626.5,3000.0,2
1166.42,1629.01,1
1578.4,1000.0,2
1125.98,1986.12,1
1482.53,2157.71,2
398.26,1403.85,0
2180.9,1984.35,2
1494.39,3000.0,2
2811.65,2724.16,2
2011.07,2211.81,2
582.22,1134.37,0
2439.43,2287.81,2
1062.18,1156.7,1
1549.17,3000.0,2
1201.93,1058.99,1
202.18,2120.21,0
1569.79,1656.38,2
2098.24,2770.05,2
3694.32,2396.15,2
1387.32,1215.46,2
2433.99,2790.96,2
306.75,1979.55,0
1914.64,1000.0,2
653.73,1421.82,0
293.2,2311.46,0
2459.76,3000.0,2
2023.85,3000.0,2
1658.82,1834.48,2
3328.58,1502.8,2
1340.91,1174.37,2
1683.38,1637.61,2
2697.4,3000.0,2
50.0,3000.0,0
1167.44,2898.05,1
1326.28,1000.0,2
1047.12,2704.11,0
1497.51,1695.97,1
2759.74,2893.09,2
412.14,2175.73,0
699.42,1486.57,1
1262.2,2727.46,1
348.2,2633.99,0
1795.09,2221.73,2
3661.87,2326.82,2
1448.7,1478.46,2
1133.32,2964.28,2
1614.4,2426.19,2
2107.34,2691.92,2
1482.51,2650.98,2
50.0,2569.18,0
1698.04,3000.0,2
2029.72,2032.21,2
2581.52,1304.99,2
3313.42,1587.08,2
2663.37,2832.5,2
50.0,2213.46,0
102.8,1055.54,0
1116.58,2270.7,0
995.99,2195.35,0
556.38,1551.83,0
3259.76,2813.24,2
1584.45,1000.0,2
1968.03,2184.99,2
2027.94,2300.2,2
4000.0,1025.77,2
2047.11,1020.94,2
1260.94,1392.97,2
1538.92,2218.57,2
1026.33,2479.73,1
1954.63,1000.0,2
1269.17,1649.19,2
2569.3,1000.0,2
2234.76,1000.0,2
1730.38,2756.29,2
2547.31,1315.52,2
712.79,2041.69,1
1912.58,1000.0,2
3312.46,2001.32,2
177.99,1892.05,0
2342.24,1642.48,2
1765.76,1000.0,2
1527.09,3000.0,1
50.0,1000.0,0
2549.87,1161.61,2
794.3,1066.4,0
955.46,1000.0,0
304.13,2370.89,0
1237.26,1000.0,1
1852.55,2321.89,2
931.03,2218.51,1
2406.12,3000.0,2
1446.29,1425.97,2
312.36,2623.09,0
1264.31,2272.08,2
2474.08,1688.7,2
1764.97,1472.46,2
2292.01,3000.0,2
3059.1,3000.0,2
50.0,2101.32,0
855.82,1967.6,0
1395.73,2822.64,2
1266.09,2363.58,2
2699.45,2986.68,2
2230.31,1606.81,2
612.82,1000.0,0
1939.24,1912.2,2
1792.3,3000.0,2
2863.14,2488.57,2
960.06,3000.0,1
1536.16,1000.0,2
1835.09,3000.0,2
1363.52,1000.0,1
50.0,3000.0,0
2033.17,1919.6,2
2268.19,1296.67,2
828.45,1614.26,1
1516.58,1615.57,2
2964.17,2734.89,2
2965.43,1323.26,2
590.53,3000.0,0
842.78,1675.13,0
2155.27,1752.89,2
473.92,2466.84,0
751.49,1000.0,0
681.25,1000.0,0
3034.94,2564.99,2
2851.33,2323.48,2
3435.25,1840.65,2
1293.02,1705.24,1
2275.91,1000.0,2
2373.71,1000.0,2
3114.76,1743.78,2
2332.19,2919.62,2
1647.67,1221.53,2
50.0,2788.34,0
2326.68,2950.87,2
1247.87,1000.0,2
1193.94,1707.0,2
1304.3,1817.67,1
929.34,1345.84,0
2251.74,1369.61,2
50.0,2873.63,0
2217.84,1002.81,2
50.0,2249.46,0
2400.84,1711.78,2
513.86,1864.99,0
927.63,2242.93,0
1391.11,1145.33,2
1206.19,1575.05,2
1728.49,1000.0,2
2211.46,1815.77,2
50.0,3000.0,0
297.55,3000.0,0
50.0,1000.0,0
1610.93,1400.36,2
1651.92,1028.32,2
395.51,2454.06,0
679.04,1000.0,0
1521.41,1714.27,2
582.31,1112.13,0
1354.13,1100.34,1
662.95,1140.05,0
914.37,2213.14,1
647.69,1000.0,0
2733.17,1119.11,2
2828.54,1803.71,2
1346.51,2283.49,2
1177.53,1803.32,2
1174.93,1000.0,2
1261.42,1000.0,2
740.68,1347.02,0
2386.31,3000.0,2
1417.66,1682.8,2
2031.27,2921.31,2
50.0,2382.06,0
1421.64,2910.2,2
530.95,1952.32,0
786.15,1728.43,1
1458.89,2473.94,1
1556.74,3000.0,2
2252.11,1375.41,2
275.18,1000.0,0
810.7,1000.0,0
224.6,1000.0,0
3346.6,1272.37,2
2524.78,1000.0,2
50.0,1994.12,0
2121.84,1226.17,2
50.0,1806.03,0
2607.07,1717.04,2
2344.83,2230.93,2
1540.53,1000.0,2
902.22,2608.31,0
2837.37,2156.42,2
1365.28,1223.39,2
2059.39,2942.29,2
1479.73,3000.0,2
1638.22,2849.97,2
813.47,1995.16,0
2015.12,1970.43,2
2911.03,1063.13,2
1458.47,2290.39,1
2942.58,2582.08,2
122.41,1000.0,0
50.0,1000.0,0
2875.89,2503.86,2
603.61,1355.81,0
1000.34,3000.0,0
50.0,3000.0,0
3464.84,3000.0,2
50.0,3000.0,0
2834.09,2346.5,2
938.26,2546.52,2
820.69,2262.08,1
1718.55,3000.0,2
1272.16,2227.2,1
3114.72,1874.37,2
1607.45,3000.0,2
1233.52,2953.89,1
1204.94,1000.0,2
604.49,2224.2,0
4000.0,2156.63,2
3317.29,2367.51,2
2081.09,1781.2,2
50.0,1187.56,0
1804.51,3000.0,2
346.3,1000.0,0
1041.69,1821.27,2
1262.33,3000.0,2
2084.89,2556.43,2
1085.43,2588.99,1
207.93,3000.0,0
50.0,2332.15,0
1442.74,1988.25,2
3156.54,1738.73,2
50.0,1924.87,0
50.0,1611.16,0
2026.58,2432.89,2
1166.15,1684.09,1
725.31,2925.53,0
1271.95,1576.17,1
1745.62,3000.0,2
2178.02,1000.0,2
579.93,3000.0,0
1537.05,3000.0,2
993.86,3000.0,1
531.32,1561.34,0
2181.99,1085.0,2
2353.15,2074.58,2
2709.49,1407.69,2
1459.22,2183.72,2
2086.32,1000.0,2
416.6,2274.7,0
825.64,3000.0,1
682.31,1868.73,0
2969.97,2194.42,2
991.12,1000.0,1
50.0,2389.55,0
2034.51,2597.49,2
50.0,3000.0,0
2532.31,1045.93,2
1592.23,2027.23,2
634.8,2088.71,0
1528.81,1000.0,2
931.57,2125.29,0
50.0,2470.14,0
949.05,2483.13,0
755.32,2175.74,0
340.23,1000.0,0
1179.91,3000.0,2
1671.48,1575.18,2
1371.85,1000.0,1
1066.52,1000.0,0
1489.99,1000.0,2
607.04,2621.38,0
50.0,1000.0,0
1760.22,1000.0,2
2106.42,2405.61,2
50.0,2051.07,0
608.29,2129.28,0
2104.61,2469.59,2
3607.7,1000.0,2
1211.25,1000.0,1
2795.72,2865.76,2
1057.99,1000.0,2
2267.15,1960.65,2
1805.36,1000.0,2
3631.62,1000.0,2
1678.71,2610.38,2
2351.89,1000.0,2
503.88,3000.0,0
1600.14,1462.22,2
2660.68,2378.56,2
1726.78,1076.76,2
2412.81,1000.0,2
2490.77,1000.0,2
2827.89,2251.24,2
1657.22,1000.0,2
1458.64,2817.03,2
1457.64,1386.12,2
1444.36,1580.05,2
1535.17,1376.47,2
1931.26,1000.0,2
1857.47,2002.84,2
946.19,2266.68,2
1237.28,1000.0,1
748.48,1447.61,0
3512.69,2471.37,2
2715.51,3000.0,2
3065.29,2771.1,2
1690.15,3000.0,2
2694.09,2650.64,2
2439.37,1844.08,2
3180.97,2035.35,2
1262.3,2009.58,2
1186.01,2426.11,1
696.14,2771.41,1
1381.15,2272.11,1
2168.44,1109.7,2
936.49,2141.94,1
1554.73,1000.0,1
2187.18,1714.1,2
409.69,3000.0,0
471.37,1000.0,0
2766.35,1000.0,2
2719.39,1389.31,2
1561.64,1628.09,2
486.27,2371.47,0
1793.13,2685.85,2
3853.24,2409.61,2
736.13,2569.17,0
1987.28,1183.32,2
1208.68,1695.58,2
1033.73,2674.93,1
2699.88,2015.72,2
2377.98,1160.67,2
1326.51,1044.22,1
2270.26,3000.0,2
1852.42,2532.39,2
2922.1,2789.97,2
559.01,3000.0,0
557.07,1000.0,0
308.91,1366.05,0
2449.25,1552.0,2
1986.38,1834.93,2
110.71,1145.71,0
1332.68,1549.8,1
2717.97,2494.08,2
2599.73,1327.42,2
1067.05,3000.0,2
2014.05,2609.42,2
3400.04,1949.23,2
951.03,2243.81,2
50.0,1000.0,0
1364.99,3000.0,1
1939.96,1703.23,2
1527.04,2576.27,2
3086.94,1690.22,2
2216.85,2103.66,2
1272.08,1582.88,2
2787.92,2281.53,2
1774.22,1000.0,2
1416.5,2320.14,2
2097.8,1000.0,2
2107.61,2766.19,2
769.06,1460.86,0
1016.35,1000.0,2
867.43,1000.0,0
1562.05,1362.63,2
3588.21,1000.0,2
1598.25,1184.94,2
2122.29,2806.12,2
1331.48,3000.0,1
2064.96,2116.54,2
227.14,1000.0,0
1519.46,3000.0,2
1190.14,1565.85,2
1401.24,2794.66,1
1624.9,2458.85,2
2665.96,1209.43,2
1315.36,2579.2,2
50.0,1000.0,0
1931.53,2334.95,2
1332.06,1853.68,2
691.78,1553.18,0
1130.54,3000.0,2
50.0,2476.15,0
1032.37,1654.21,1
1308.7,1022.69,1
1789.63,1000.0,2
2485.67,1385.09,2
2520.2,1000.0,2
310.68,3000.0,0
1266.27,1428.89,2
3503.96,2179.56,2
2205.46,1779.65,2
2435.09,1130.78,2
50.0,1000.0,0
1928.9,1984.52,2
167.95,2923.29,0
772.11,1353.11,1
2117.58,3000.0,2
1346.6,2506.46,2
50.0,1000.0,0
50.0,1810.86,0
3486.73,1000.0,2
2736.43,1429.61,2
426.23,2956.41,0
50.0,2551.99,0
1995.27,1604.58,2
2504.33,2576.77,2
194.52,1000.0,0
1313.78,2374.25,1
1218.0,1708.04,2
2769.19,3000.0,2
1920.76,2182.54,2
1220.44,1558.48,1
2136.59,3000.0,2
3399.77,1829.54,2
2968.86,1577.64,2
1285.49,2065.59,1
50.0,2432.23,0
1871.87,1591.82,2
905.33,1476.19,1
2291.56,2149.04,2
1825.06,2054.91,2
1318.31,2532.97,2
2844.64,2071.45,2
2422.44,2553.85,2
2276.85,1736.08,2
2589.62,2358.18,2
1469.46,1902.89,2
165.6,1964.0,0
1347.28,2990.7,2
1137.76,1000.0,0
1700.48,2020.94,2
2083.01,1058.14,2
1963.31,2864.95,2
1258.44,2131.28,2
2593.55,1220.32,2
50.0,2593.11,0
2716.01,1082.62,2
925.58,1000.0,0
1302.45,2906.19,1
1702.01,2273.4,2
518.6,3000.0,0
1878.09,3000.0,2
3463.02,3000.0,2
1148.15,1000.0,1
302.89,2757.07,0
50.0,1000.0,0
2026.96,1949.21,2
432.62,2026.32,0
1691.72,1268.82,2
2718.63,3000.0,2
983.09,1735.04,0
1052.1,3000.0,1
2818.73,2435.02,2
1887.47,1000.0,2
1286.9,2367.57,2
2811.64,1677.72,2
92.37,2828.1,0
1341.86,2937.97,2
574.35,2662.66,0
2951.17,2245.71,2
2754.24,1215.82,2
1284.63,1000.0,1
1845.46,1000.0,2
101.02,1607.45,0
3945.98,1040.84,2
269.36,1601.25,0
655.96,3000.0,0
1064.63,2593.0,1
662.4,1705.16,0
1860.17,1504.13,2
619.66,2582.8,0
1955.87,1184.31,2
2795.42,1438.11,2
1978.87,1064.36,2
2751.6,1684.1,2
2249.95,2768.33,2
50.0,3000.0,0
503.82,2943.51,0
1541.1,1742.43,2
1354.47,1863.88,2
1762.77,2689.66,2
3315.49,1852.32,2
1350.11,2741.93,2
1064.9,1633.93,1
765.59,1254.5,0
1149.92,2719.9,1
2117.34,2552.19,2
2297.19,1290.22,2
1997.13,1560.29,2
3055.49,1000.0,2
835.38,1000.0,1
2586.75,2153.46,2
701.3,2626.56,0
1299.62,2821.88,2
1619.6,2442.9,2
2186.99,1904.87,2
1738.09,2045.46,2
1727.9,2413.51,2
1276.73,2297.48,2
1571.79,1647.61,1
1786.58,2412.05,2
2607.95,2555.26,2
4000.0,2629.6,2
1150.26,1841.74,1
308.16,2966.89,0
50.0,1331.56,0
3729.49,2006.19,2
2226.56,3000.0,2
2635.73,3000.0,2
1331.54,1994.18,1
1797.47,1000.0,2
1860.9,2464.45,2
2519.24,2137.02,2
1740.76,2820.48,2
50.0,2859.89,0
2512.84,1000.0,2
877.28,1000.0,1
1833.26,3000.0,2
50.0,2754.92,0
146.02,2189.59,0
2024.37,1789.86,2
2192.69,1998.13,2
2137.86,3000.0,2
1910.21,2793.93,2
2830.75,1271.26,2
50.0,2286.16,0
2402.73,1804.42,2
1744.71,3000.0,2
1690.29,2998.98,2
216.66,2470.34,0
2912.58,1331.04,2
2228.27,3000.0,2
258.26,1777.41,0
743.95,2272.96,0
1684.03,3000.0,2
877.11,1617.14,1
1618.69,3000.0,2
2249.06,2412.07,2
1836.66,1477.51,2
1511.58,3000.0,2
1426.93,2621.46,2
1057.89,2999.63,1
1271.9,1000.0,1
1827.01,1291.82,2
3503.63,1859.17,2
515.98,1000.0,0
739.3,2508.12,0
1214.43,3000.0,1
1310.1,2175.8,2
2106.25,3000.0,2
1159.94,1654.49,1
2257.57,1194.24,2
657.09,1551.23,0
1164.01,2048.8,2
2807.92,3000.0,2
750.35,3000.0,0
1500.23,2413.09,2
1166.62,2293.75,1
1549.03,1990.22,2
2125.08,1000.0,2
1591.25,1323.47,2
1205.1,1012.12,1
1836.46,1686.99,2
2936.48,1971.78,2
852.95,2076.63,0
2197.85,2770.38,2
1168.53,1000.0,2
50.0,1503.04,0
1766.61,1787.2,2
1362.14,2033.93,2
506.57,2313.85,0
1495.89,3000.0,2
2164.8,1463.24,2
3208.77,2377.79,2
875.13,3000.0,1
2325.57,1000.0,2
226.93,1202.99,0
2137.93,1192.26,2
1174.39,3000.0,1
1583.24,1000.0,2
724.1,3000.0,0
2514.7,1325.06,2
947.2,1470.11,1
534.1,1875.81,0
2133.32,3000.0,2
1734.4,2566.75,2
1631.8,2325.36,2
685.37,1000.0,0
1225.89,3000.0,1
2015.42,1000.0,2
2078.94,2378.99,2
708.18,1203.86,0
1616.81,1574.58,2
1097.8,3000.0,1
1056.82,1762.44,0
407.03,2855.03,0
3750.46,1000.0,2
1845.65,1000.0,2
2120.59,1007.33,2
1275.89,1000.0,2
2710.03,1565.15,2
3093.14,2548.13,2
1132.31,3000.0,1
129.68,3000.0,0
690.13,1101.52,0
1090.41,2120.57,1
2234.85,2051.68,2
2570.78,2070.43,2
3401.36,2200.9,2
2881.11,1484.63,2
1912.1,2109.43,2
1889.97,2437.95,2
50.0,3000.0,0
1598.04,2862.64,2
1704.7,1211.14,2
1865.46,1000.0,2
1016.2,2090.5,0
3077.65,3000.0,2
1457.94,3000.0,2
1498.79,1765.05,2
2817.98,2151.16,2
1406.22,1320.57,2
2205.08,2513.91,2
333.18,2105.46,0
2189.67,1375.07,2
1987.72,1000.0,2
2066.04,1006.36,2
1921.93,2880.99,2
1595.12,1528.4,2
1601.95,1575.25,2
492.94,2160.14,0
592.78,1442.97,0
1313.9,3000.0,1
926.41,2126.01,1
1307.22,1073.24,2
458.77,1169.24,0
690.63,2847.6,0
142.27,2039.83,0
782.37,3000.0,1
1134.51,1958.41,2
1734.96,1000.0,2
1425.42,1000.0,2
1751.24,2376.34,2
1148.26,1533.76,1
2493.37,1000.0,2
3091.43,2392.37,2
1685.28,2094.47,2
841.24,2184.8,1
382.87,1655.98,0
948.07,2032.84,0
897.62,1000.0,0
2018.76,1222.26,2
3200.05,1000.0,2
1601.33,1474.98,2
50.0,2860.03,0
50.0,3000.0,0
616.68,1461.82,0
2152.63,1598.9,2
1545.02,1856.08,2
50.0,1406.66,0
1938.15,1528.5,2
856.46,1599.16,1
2176.79,2346.55,2
1219.99,1744.36,2
1782.54,1000.0,2
1571.0,2445.17,1
733.98,1695.79,1
1127.09,1240.88,1
635.28,2372.81,0
1698.59,2150.45,2
2419.34,1000.0,2
2230.34,1131.09,2
50.0,2299.48,0
2451.09,3000.0,2
1315.03,1738.33,2
1264.54,1323.62,1
3356.63,1082.01,2
1334.44,1010.81,2
834.18,2035.42,0
3260.92,1478.07,2
1479.12,3000.0,2
1125.73,1433.45,1
3417.21,2225.96,2
50.0,1529.19,0
3597.93,1000.0,2
963.75,3000.0,2
2966.63,1678.48,2
1238.85,2929.23,1
1316.57,3000.0,2
1145.48,3000.0,2
1179.78,3000.0,2
1718.16,2544.33,2
2246.93,3000.0,2
50.0,1960.93,0
1102.91,3000.0,1
2379.18,1628.5,2
2505.68,1596.36,2
1984.23,2999.38,2
2959.12,1221.27,2
403.17,2116.7,0
2450.31,2511.94,2
50.0,1000.0,0
1362.95,1000.0,2
1028.05,1748.31,1
2484.09,1000.0,2
2848.54,2046.85,2
1623.51,1758.28,2
642.34,2558.46,0
1626.96,1620.26,2
2087.58,1000.0,2
1311.04,2287.96,2
50.0,1372.09,0
763.72,1000.0,1
1847.96,2414.86,2
1223.59,2279.03,1
2499.39,1184.07,2
2227.38,1497.85,2
1963.27,2875.3,2
2838.14,2140.79,2
1611.68,1204.37,2
1824.95,2390.09,2
1094.52,1951.74,1
50.0,1000.0,0
1936.91,1094.67,2
1320.73,2326.72,1
503.88,1000.0,0
2192.45,3000.0,2
1375.59,3000.0,1
1300.66,1574.0,2
1067.73,2492.1,1
1056.42,1733.24,1
801.41,2484.68,0
877.94,1030.13,0
2679.23,2682.15,2
1492.66,1935.17,2
1953.05,3000.0,2
545.15,2390.31,0
2688.07,3000.0,2
1153.91,3000.0,1
1215.23,2020.92,1
2870.72,1021.65,2
2005.29,3000.0,2
50.0,2404.64,0
1269.38,1000.0,1
50.0,1000.0,0
1054.72,1839.8,1
1116.76,3000.0,2
2673.19,3000.0,2
3593.13,1638.68,2
1801.12,2539.29,2
1267.2,2620.79,2
50.0,2589.15,0
1606.96,2496.29,2
1540.57,2440.54,2
1094.45,1000.0,2
50.0,1216.16,0
1566.61,1373.78,2
1461.33,1000.0,2
50.0,3000.0,0
252.76,3000.0,0
1087.94,2009.95,2
735.15,3000.0,0
2603.06,1606.34,2
50.0,1860.5,0
521.94,2909.84,0
654.79,2629.29,0
215.81,1000.0,0
2068.49,2035.18,2
2959.18,1587.28,2
241.73,2326.69,0
50.0,2565.25,0
946.92,1197.81,1
1992.99,1256.86,2
131.75,1577.73,0
50.0,1549.0,0
1114.34,2071.03,2
2349.38,3000.0,2
1298.56,1000.0,2
1716.65,1874.61,2
2456.87,1000.0,2
50.0,1781.16,0
1143.62,2951.8,0
1154.59,1000.0,1
1025.26,2735.4,1
310.49,1000.0,0
850.45,2001.61,0
2427.17,1000.0,2
1199.84,1898.23,1
1518.1,1326.03,2
1170.83,3000.0,2
1587.95,2337.78,2
1105.37,2003.6,1
1702.84,2767.97,2
2483.75,2037.5,2
554.35,1000.0,0
1005.62,3000.0,2
1980.5,2328.22,2
1411.89,1468.77,2
1274.48,2695.21,2
50.0,3000.0,0
1752.36,1227.24,2
2550.88,2593.11,2
1049.41,3000.0,0
1147.26,2240.4,0
1206.24,1000.0,1
555.67,2392.33,0
2949.39,1000.0,2
1691.6,1506.97,2
2983.03,2493.17,2
890.07,1869.27,0
1590.55,1013.09,2
478.14,2467.9,0
891.75,1000.0,1
50.0,2399.08,0
2152.41,3000.0,2
113.61,1000.0,0
50.0,3000.0,0
174.67,1843.89,0
1566.64,1273.25,2
1767.92,1965.89,2
1799.13,1717.47,2
1627.9,1000.0,2
1918.03,2132.86,2
2628.65,1879.83,2
1831.56,1642.31,2
50.0,1000.0,0
1583.68,1000.0,2
1902.08,3000.0,2
1354.75,2584.81,1
1537.16,2202.11,2
50.0,1000.0,0
241.73,2146.72,0
1289.0,1000.0,2
1115.37,2873.63,2
2118.28,1000.0,2
1963.13,2863.16,2
50.0,1000.0,0
2308.08,1000.0,2
57.4,1000.0,0
2760.48,2116.25,2
80.7,1867.69,0
2068.73,2939.19,2
706.93,1847.71,0
299.79,1000.0,0
2113.21,3000.0,2
2461.21,1000.0,2
1852.02,1193.9,2
951.59,2594.87,1
2362.94,1740.82,2
1975.99,2083.92,2
1275.17,1491.59,2
2157.04,2558.8,2
118.94,1000.0,0
1171.2,1583.94,1
372.3,1325.44,0
1774.83,2861.97,2
2494.84,1324.69,2
2302.42,2702.78,2
1907.44,1397.73,2
945.71,1923.5,1
2070.13,2451.42,2
1338.17,1745.76,1
2499.3,1379.82,2
2509.22,1978.62,2
1659.21,2151.75,2
1246.53,1000.0,1
1560.65,1170.14,2
220.33,2162.55,0
1510.71,1403.11,2
1801.22,1118.22,2
4000.0,1567.19,2
1411.72,2551.3,2
50.0,3000.0,0
408.58,3000.0,0
1340.87,1601.56,2
1773.84,2869.89,2
